pdb_id,title,journal,authors,doi,pmid,got_paper
7PS7,The antibody response to SARS-CoV-2 Beta underscores the antigenic distance to other variants.,Cell Host Microbe,"['Liu, C.', 'Zhou, D.', 'Nutalai, R.', 'Duyvesteyn, H.M.E.', 'Tuekprakhon, A.', 'Ginn, H.M.', 'Dejnirattisai, W.', 'Supasa, P.', 'Mentzer, A.J.', 'Wang, B.', 'Case, J.B.', 'Zhao, Y.', 'Skelly, D.T.', 'Chen, R.E.', 'Johnson, S.A.', 'Ritter, T.G.', 'Mason, C.', 'Malik, T.', 'Temperton, N.', 'Paterson, N.G.', 'Williams, M.A.', 'Hall, D.R.', 'Clare, D.K.', 'Howe, A.', 'Goulder, P.J.R.', 'Fry, E.E.', 'Diamond, M.S.', 'Mongkolsapaya, J.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.chom.2021.11.013,34921776.0,False
7Q0G,The antibody response to SARS-CoV-2 Beta underscores the antigenic distance to other variants.,Cell Host Microbe,"['Liu, C.', 'Zhou, D.', 'Nutalai, R.', 'Duyvesteyn, H.M.E.', 'Tuekprakhon, A.', 'Ginn, H.M.', 'Dejnirattisai, W.', 'Supasa, P.', 'Mentzer, A.J.', 'Wang, B.', 'Case, J.B.', 'Zhao, Y.', 'Skelly, D.T.', 'Chen, R.E.', 'Johnson, S.A.', 'Ritter, T.G.', 'Mason, C.', 'Malik, T.', 'Temperton, N.', 'Paterson, N.G.', 'Williams, M.A.', 'Hall, D.R.', 'Clare, D.K.', 'Howe, A.', 'Goulder, P.J.R.', 'Fry, E.E.', 'Diamond, M.S.', 'Mongkolsapaya, J.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.chom.2021.11.013,34921776.0,False
7Q0H,The antibody response to SARS-CoV-2 Beta underscores the antigenic distance to other variants.,Cell Host Microbe,"['Liu, C.', 'Zhou, D.', 'Nutalai, R.', 'Duyvesteyn, H.M.E.', 'Tuekprakhon, A.', 'Ginn, H.M.', 'Dejnirattisai, W.', 'Supasa, P.', 'Mentzer, A.J.', 'Wang, B.', 'Case, J.B.', 'Zhao, Y.', 'Skelly, D.T.', 'Chen, R.E.', 'Johnson, S.A.', 'Ritter, T.G.', 'Mason, C.', 'Malik, T.', 'Temperton, N.', 'Paterson, N.G.', 'Williams, M.A.', 'Hall, D.R.', 'Clare, D.K.', 'Howe, A.', 'Goulder, P.J.R.', 'Fry, E.E.', 'Diamond, M.S.', 'Mongkolsapaya, J.', 'Ren, J.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1016/j.chom.2021.11.013,34921776.0,False
7QNW,Omicron-B.1.1.529 leads to widespread escape from neutralizing antibody responses.,Biorxiv,"['Dejnirattisai, W.', 'Huo, J.', 'Zhou, D.', 'Zahradnik, J.', 'Supasa, P.', 'Liu, C.', 'Duyvesteyn, H.M.E.', 'Ginn, H.M.', 'Mentzer, A.J.', 'Tuekprakhon, A.', 'Nutalai, R.', 'Wang, B.', 'Dijokaite, A.', 'Khan, S.', 'Avinoam, O.', 'Bahar, M.', 'Skelly, D.', 'Adele, S.', 'Johnson, S.A.', 'Amini, A.', 'Ritter, T.', 'Mason, C.', 'Dold, C.', 'Pan, D.', 'Assadi, S.', 'Bellass, A.', 'Omo-Dare, N.', 'Koeckerling, D.', 'Flaxman, A.', 'Jenkin, D.', 'Aley, P.K.', 'Voysey, M.', 'Costa Clemens, S.A.', 'Naveca, F.G.', 'Nascimento, V.', 'Nascimento, F.', 'Fernandes da Costa, C.', 'Resende, P.C.', 'Pauvolid-Correa, A.', 'Siqueira, M.M.', 'Baillie, V.', 'Serafin, N.', 'Ditse, Z.', 'Silva, K.D.', 'Madhi, S.', 'Nunes, M.C.', 'Malik, T.', 'Openshaw, P.J.', 'Baillie, J.K.', 'Semple, M.G.', 'Townsend, A.R.', 'Huang, K.A.', 'Tan, T.K.', 'Carroll, M.W.', 'Klenerman, P.', 'Barnes, E.', 'Dunachie, S.J.', 'Constantinides, B.', 'Webster, H.', 'Crook, D.', 'Pollard, A.J.', 'Lambe, T.', 'Paterson, N.G.', 'Williams, M.A.', 'Hall, D.R.', 'Fry, E.E.', 'Mongkolsapaya, J.', 'Ren, J.', 'Schreiber, G.', 'Stuart, D.I.', 'Screaton, G.R.']",10.1101/2021.12.03.471045,34981049.0,False
7RKS,Broad cross-reactivity across sarbecoviruses exhibited by a subset of COVID-19 donor-derived neutralizing antibodies.,Cell Rep,"['Jette, C.A.', 'Cohen, A.A.', 'Gnanapragasam, P.N.P.', 'Muecksch, F.', 'Lee, Y.E.', 'Huey-Tubman, K.E.', 'Schmidt, F.', 'Hatziioannou, T.', 'Bieniasz, P.D.', 'Nussenzweig, M.C.', 'West Jr., A.P.', 'Keeffe, J.R.', 'Bjorkman, P.J.', 'Barnes, C.O.']",10.1016/j.celrep.2021.109760,34534459.0,True
7S4S,Crystal Structure of SARS-CoV-2 S receptor-binding domain (RBD) in complex CoV11 Fab,To Be Published,"['Tolbert, W.D.', 'Pazgier, M.']",,,
7VNB,A non-ACE2 competing human single-domain antibody confers broad neutralization against SARS-CoV-2 and circulating variants.,Signal Transduct Target Ther,"['Yang, Z.', 'Wang, Y.', 'Jin, Y.', 'Zhu, Y.', 'Wu, Y.', 'Li, C.', 'Kong, Y.', 'Song, W.', 'Tian, X.', 'Zhan, W.', 'Huang, A.', 'Zhou, S.', 'Xia, S.', 'Tian, X.', 'Peng, C.', 'Chen, C.', 'Shi, Y.', 'Hu, G.', 'Du, S.', 'Wang, Y.', 'Xie, Y.', 'Jiang, S.', 'Lu, L.', 'Sun, L.', 'Song, Y.', 'Ying, T.']",10.1038/s41392-021-00810-1,34732694.0,True
7W9F,Structural basis for SARS-CoV-2 Delta variant recognition of ACE2 receptor and broadly neutralizing antibodies.,Nat Commun,"['Wang, Y.', 'Liu, C.', 'Zhang, C.', 'Wang, Y.', 'Hong, Q.', 'Xu, S.', 'Li, Z.', 'Yang, Y.', 'Huang, Z.', 'Cong, Y.']",10.1038/s41467-022-28528-w,35169135.0,True
6NB6,Unexpected Receptor Functional Mimicry Elucidates Activation of Coronavirus Fusion.,Cell,"['Walls, A.C.', 'Xiong, X.', 'Park, Y.J.', 'Tortorici, M.A.', 'Snijder, J.', 'Quispe, J.', 'Cameroni, E.', 'Gopal, R.', 'Dai, M.', 'Lanzavecchia, A.', 'Zambon, M.', 'Rey, F.A.', 'Corti, D.', 'Veesler, D.']",10.1016/j.cell.2018.12.028,30712865.0,True
7K8Z,SARS-CoV-2 neutralizing antibody structures inform therapeutic strategies.,Nature,"['Barnes, C.O.', 'Jette, C.A.', 'Abernathy, M.E.', 'Dam, K.A.', 'Esswein, S.R.', 'Gristick, H.B.', 'Malyutin, A.G.', 'Sharaf, N.G.', 'Huey-Tubman, K.E.', 'Lee, Y.E.', 'Robbiani, D.F.', 'Nussenzweig, M.C.', 'West Jr., A.P.', 'Bjorkman, P.J.']",10.1038/s41586-020-2852-1,33045718.0,True
7K90,SARS-CoV-2 neutralizing antibody structures inform therapeutic strategies.,Nature,"['Barnes, C.O.', 'Jette, C.A.', 'Abernathy, M.E.', 'Dam, K.A.', 'Esswein, S.R.', 'Gristick, H.B.', 'Malyutin, A.G.', 'Sharaf, N.G.', 'Huey-Tubman, K.E.', 'Lee, Y.E.', 'Robbiani, D.F.', 'Nussenzweig, M.C.', 'West Jr., A.P.', 'Bjorkman, P.J.']",10.1038/s41586-020-2852-1,33045718.0,True
1IGM,Three-dimensional structure of an Fv from a human IgM immunoglobulin.,J.Mol.Biol.,"['Fan, Z.C.', 'Shan, L.', 'Guddat, L.W.', 'He, X.M.', 'Gray, W.R.', 'Raison, R.L.', 'Edmundson, A.B.']",10.1016/0022-2836(92)90500-J,1447781.0,False
4F57,Viral Escape from Neutralizing Antibodies in Early Subtype A HIV-1 Infection Drives an Increase in Autologous Neutralization Breadth.,Plos Pathog.,"['Murphy, M.K.', 'Yue, L.', 'Pan, R.', 'Boliar, S.', 'Sethi, A.', 'Tian, J.', 'Pfafferot, K.', 'Karita, E.', 'Allen, S.A.', 'Cormier, E.', 'Goepfert, P.A.', 'Borrow, P.', 'Robinson, J.E.', 'Gnanakaran, S.', 'Hunter, E.', 'Kong, X.P.', 'Derdeyn, C.A.']",10.1371/journal.ppat.1003173,23468623.0,False
5JMO,The structure of a furin-antibody complex explains non-competitive inhibition by steric exclusion of substrate conformers.,Sci Rep,"['Dahms, S.O.', 'Creemers, J.W.', 'Schaub, Y.', 'Bourenkov, G.P.', 'Zogg, T.', 'Brandstetter, H.', 'Than, M.E.']",10.1038/srep34303,27670069.0,False
6W7Y,Structure and Antigenicity of the SARS-CoV-2 Receptor Binding Domain,To Be Published,"['Chen, W.H.', 'Joyce, M.G.']",,,
6ZDH,Structural basis for the neutralization of SARS-CoV-2 by an antibody from a convalescent patient.,Nat.Struct.Mol.Biol.,"['Zhou, D.', 'Duyvesteyn, H.M.E.', 'Chen, C.P.', 'Huang, C.G.', 'Chen, T.H.', 'Shih, S.R.', 'Lin, Y.C.', 'Cheng, C.Y.', 'Cheng, S.H.', 'Huang, Y.C.', 'Lin, T.Y.', 'Ma, C.', 'Huo, J.', 'Carrique, L.', 'Malinauskas, T.', 'Ruza, R.R.', 'Shah, P.N.M.', 'Tan, T.K.', 'Rijal, P.', 'Donat, R.F.', 'Godwin, K.', 'Buttigieg, K.R.', 'Tree, J.A.', 'Radecke, J.', 'Paterson, N.G.', 'Supasa, P.', 'Mongkolsapaya, J.', 'Screaton, G.R.', 'Carroll, M.W.', 'Gilbert-Jaramillo, J.', 'Knight, M.L.', 'James, W.', 'Owens, R.J.', 'Naismith, J.H.', 'Townsend, A.R.', 'Fry, E.E.', 'Zhao, Y.', 'Ren, J.', 'Stuart, D.I.', 'Huang, K.A.']",10.1038/s41594-020-0480-y,32737466.0,True
6ZHD,H11-H4 bound to Spike,To Be Published,"['Naismith, J.H.', 'Huo, J.']",,,
7BZ5,A noncompeting pair of human neutralizing antibodies block COVID-19 virus binding to its receptor ACE2.,Science,"['Wu, Y.', 'Wang, F.', 'Shen, C.', 'Peng, W.', 'Li, D.', 'Zhao, C.', 'Li, Z.', 'Li, S.', 'Bi, Y.', 'Yang, Y.', 'Gong, Y.', 'Xiao, H.', 'Fan, Z.', 'Tan, S.', 'Wu, G.', 'Tan, W.', 'Lu, X.', 'Fan, C.', 'Wang, Q.', 'Liu, Y.', 'Zhang, C.', 'Qi, J.', 'Gao, G.F.', 'Gao, F.', 'Liu, L.']",10.1126/science.abc2241,32404477.0,True
7CAH,Structural basis for neutralization of SARS-CoV-2 and SARS-CoV by a potent therapeutic antibody.,Science,"['Lv, Z.', 'Deng, Y.Q.', 'Ye, Q.', 'Cao, L.', 'Sun, C.Y.', 'Fan, C.', 'Huang, W.', 'Sun, S.', 'Sun, Y.', 'Zhu, L.', 'Chen, Q.', 'Wang, N.', 'Nie, J.', 'Cui, Z.', 'Zhu, D.', 'Shaw, N.', 'Li, X.F.', 'Li, Q.', 'Xie, L.', 'Wang, Y.', 'Rao, Z.', 'Qin, C.F.', 'Wang, X.']",10.1126/science.abc5881,32703908.0,True
7CAI,Structural basis for neutralization of SARS-CoV-2 and SARS-CoV by a potent therapeutic antibody.,Science,"['Lv, Z.', 'Deng, Y.Q.', 'Ye, Q.', 'Cao, L.', 'Sun, C.Y.', 'Fan, C.', 'Huang, W.', 'Sun, S.', 'Sun, Y.', 'Zhu, L.', 'Chen, Q.', 'Wang, N.', 'Nie, J.', 'Cui, Z.', 'Zhu, D.', 'Shaw, N.', 'Li, X.F.', 'Li, Q.', 'Xie, L.', 'Wang, Y.', 'Rao, Z.', 'Qin, C.F.', 'Wang, X.']",10.1126/science.abc5881,32703908.0,True
1F11,"Structure of the Fab fragment from F124, a monoclonal antibody specific for hepatitis B surface antigen.","Acta Crystallogr.,Sect.D","['Saul, F.A.', 'Vulliez-Le Normand, B.', 'Passafiume, M.', 'Riottot, M.M.', 'Bentley, G.A.']",10.1107/S0907444900008088,10944330.0,False
1V7M,Structure of the receptor-binding domain of human thrombopoietin determined by complexation with a neutralizing antibody fragment,Proc.Natl.Acad.Sci.USA,"['Feese, M.D.', 'Tamada, T.', 'Kato, Y.', 'Maeda, Y.', 'Hirose, M.', 'Matsukura, Y.', 'Shigematsu, H.', 'Muto, T.', 'Matsumoto, A.', 'Watarai, H.', 'Ogami, K.', 'Tahara, T.', 'Kato, T.', 'Miyazaki, H.', 'Kuroki, R.']",10.1073/pnas.0308530100,14769915.0,False
1V7N,Structure of the receptor-binding domain of human thrombopoietin determined by complexation with a neutralizing antibody fragment,Proc.Natl.Acad.Sci.USA,"['Feese, M.D.', 'Tamada, T.', 'Kato, Y.', 'Maeda, Y.', 'Hirose, M.', 'Matsukura, Y.', 'Shigematsu, H.', 'Muto, T.', 'Matsumoto, A.', 'Watarai, H.', 'Ogami, K.', 'Tahara, T.', 'Kato, T.', 'Miyazaki, H.', 'Kuroki, R.']",10.1073/pnas.0308530100,14769915.0,False
7LQV,Potent SARS-CoV-2 Neutralizing Antibodies Directed Against Spike N-Terminal Domain Target a Single Supersite,Cell Host Microbe,"['Cerutti, G.', 'Guo, Y.', 'ZHou, T.', 'Gorman, J.', 'Lee, M.', 'Rapp, M.', 'Reddem, E.R.', 'Yu, J.', 'Bahna, F.', 'Bimela, J.', 'Huang, Y.', 'Katsamba, PS.', 'Liu, L.', 'Nair, M.S.', 'Rawi, R.', 'Olia, A.S.', 'Wang, P.', 'Zhang, B.', 'Chuang, G.Y.', 'Ho, D.D.', 'Sheng, Z.', 'Kwong, P.D.', 'Shapiro, L.']",10.1016/j.chom.2021.03.005,,True
6WPS,Cross-neutralization of SARS-CoV-2 by a human monoclonal SARS-CoV antibody.,Nature,"['Pinto, D.', 'Park, Y.J.', 'Beltramello, M.', 'Walls, A.C.', 'Tortorici, M.A.', 'Bianchi, S.', 'Jaconi, S.', 'Culap, K.', 'Zatta, F.', 'De Marco, A.', 'Peter, A.', 'Guarino, B.', 'Spreafico, R.', 'Cameroni, E.', 'Case, J.B.', 'Chen, R.E.', 'Havenar-Daughton, C.', 'Snell, G.', 'Telenti, A.', 'Virgin, H.W.', 'Lanzavecchia, A.', 'Diamond, M.S.', 'Fink, K.', 'Veesler, D.', 'Corti, D.']",10.1038/s41586-020-2349-y,32422645.0,True
6XEY,Potent neutralizing antibodies against multiple epitopes on SARS-CoV-2 spike.,Nature,"['Liu, L.', 'Wang, P.', 'Nair, M.S.', 'Yu, J.', 'Rapp, M.', 'Wang, Q.', 'Luo, Y.', 'Chan, J.F.', 'Sahi, V.', 'Figueroa, A.', 'Guo, X.V.', 'Cerutti, G.', 'Bimela, J.', 'Gorman, J.', 'Zhou, T.', 'Chen, Z.', 'Yuen, K.Y.', 'Kwong, P.D.', 'Sodroski, J.G.', 'Yin, M.T.', 'Sheng, Z.', 'Huang, Y.', 'Shapiro, L.', 'Ho, D.D.']",10.1038/s41586-020-2571-7,32698192.0,True
6YZ5,H11-D4 complex with SARS-CoV-2 RBD,To Be Published,"['Naismith, J.H.']",,,
6ZER,Structural basis for the neutralization of SARS-CoV-2 by an antibody from a convalescent patient.,Nat.Struct.Mol.Biol.,"['Zhou, D.', 'Duyvesteyn, H.M.E.', 'Chen, C.P.', 'Huang, C.G.', 'Chen, T.H.', 'Shih, S.R.', 'Lin, Y.C.', 'Cheng, C.Y.', 'Cheng, S.H.', 'Huang, Y.C.', 'Lin, T.Y.', 'Ma, C.', 'Huo, J.', 'Carrique, L.', 'Malinauskas, T.', 'Ruza, R.R.', 'Shah, P.N.M.', 'Tan, T.K.', 'Rijal, P.', 'Donat, R.F.', 'Godwin, K.', 'Buttigieg, K.R.', 'Tree, J.A.', 'Radecke, J.', 'Paterson, N.G.', 'Supasa, P.', 'Mongkolsapaya, J.', 'Screaton, G.R.', 'Carroll, M.W.', 'Gilbert-Jaramillo, J.', 'Knight, M.L.', 'James, W.', 'Owens, R.J.', 'Naismith, J.H.', 'Townsend, A.R.', 'Fry, E.E.', 'Zhao, Y.', 'Ren, J.', 'Stuart, D.I.', 'Huang, K.A.']",10.1038/s41594-020-0480-y,32737466.0,True
7JMP,An Alternative Binding Mode of IGHV3-53 Antibodies to the SARS-CoV-2 Receptor Binding Domain.,Cell Rep,"['Wu, N.C.', 'Yuan, M.', 'Liu, H.', 'Lee, C.D.', 'Zhu, X.', 'Bangaru, S.', 'Torres, J.L.', 'Caniels, T.G.', 'Brouwer, P.J.M.', 'van Gils, M.J.', 'Sanders, R.W.', 'Ward, A.B.', 'Wilson, I.A.']",10.1016/j.celrep.2020.108274,33027617.0,True
7JMW,Cross-Neutralization of a SARS-CoV-2 Antibody to a Functionally Conserved Site Is Mediated by Avidity.,Immunity,"['Liu, H.', 'Wu, N.C.', 'Yuan, M.', 'Bangaru, S.', 'Torres, J.L.', 'Caniels, T.G.', 'van Schooten, J.', 'Zhu, X.', 'Lee, C.D.', 'Brouwer, P.J.M.', 'van Gils, M.J.', 'Sanders, R.W.', 'Ward, A.B.', 'Wilson, I.A.']",10.1016/j.immuni.2020.10.023,33242394.0,True
7JV2,Mapping Neutralizing and Immunodominant Sites on the SARS-CoV-2 Spike Receptor-Binding Domain by Structure-Guided High-Resolution Serology.,Cell,"['Piccoli, L.', 'Park, Y.J.', 'Tortorici, M.A.', 'Czudnochowski, N.', 'Walls, A.C.', 'Beltramello, M.', 'Silacci-Fregni, C.', 'Pinto, D.', 'Rosen, L.E.', 'Bowen, J.E.', 'Acton, O.J.', 'Jaconi, S.', 'Guarino, B.', 'Minola, A.', 'Zatta, F.', 'Sprugasci, N.', 'Bassi, J.', 'Peter, A.', 'De Marco, A.', 'Nix, J.C.', 'Mele, F.', 'Jovic, S.', 'Rodriguez, B.F.', 'Gupta, S.V.', 'Jin, F.', 'Piumatti, G.', 'Lo Presti, G.', 'Pellanda, A.F.', 'Biggiogero, M.', 'Tarkowski, M.', 'Pizzuto, M.S.', 'Cameroni, E.', 'Havenar-Daughton, C.', 'Smithey, M.', 'Hong, D.', 'Lepori, V.', 'Albanese, E.', 'Ceschi, A.', 'Bernasconi, E.', 'Elzi, L.', 'Ferrari, P.', 'Garzoni, C.', 'Riva, A.', 'Snell, G.', 'Sallusto, F.', 'Fink, K.', 'Virgin, H.W.', 'Lanzavecchia, A.', 'Corti, D.', 'Veesler, D.']",10.1016/j.cell.2020.09.037,32991844.0,True
7JVC,Mapping Neutralizing and Immunodominant Sites on the SARS-CoV-2 Spike Receptor-Binding Domain by Structure-Guided High-Resolution Serology.,Cell,"['Piccoli, L.', 'Park, Y.J.', 'Tortorici, M.A.', 'Czudnochowski, N.', 'Walls, A.C.', 'Beltramello, M.', 'Silacci-Fregni, C.', 'Pinto, D.', 'Rosen, L.E.', 'Bowen, J.E.', 'Acton, O.J.', 'Jaconi, S.', 'Guarino, B.', 'Minola, A.', 'Zatta, F.', 'Sprugasci, N.', 'Bassi, J.', 'Peter, A.', 'De Marco, A.', 'Nix, J.C.', 'Mele, F.', 'Jovic, S.', 'Rodriguez, B.F.', 'Gupta, S.V.', 'Jin, F.', 'Piumatti, G.', 'Lo Presti, G.', 'Pellanda, A.F.', 'Biggiogero, M.', 'Tarkowski, M.', 'Pizzuto, M.S.', 'Cameroni, E.', 'Havenar-Daughton, C.', 'Smithey, M.', 'Hong, D.', 'Lepori, V.', 'Albanese, E.', 'Ceschi, A.', 'Bernasconi, E.', 'Elzi, L.', 'Ferrari, P.', 'Garzoni, C.', 'Riva, A.', 'Snell, G.', 'Sallusto, F.', 'Fink, K.', 'Virgin, H.W.', 'Lanzavecchia, A.', 'Corti, D.', 'Veesler, D.']",10.1016/j.cell.2020.09.037,32991844.0,True
7K8S,SARS-CoV-2 neutralizing antibody structures inform therapeutic strategies.,Nature,"['Barnes, C.O.', 'Jette, C.A.', 'Abernathy, M.E.', 'Dam, K.A.', 'Esswein, S.R.', 'Gristick, H.B.', 'Malyutin, A.G.', 'Sharaf, N.G.', 'Huey-Tubman, K.E.', 'Lee, Y.E.', 'Robbiani, D.F.', 'Nussenzweig, M.C.', 'West Jr., A.P.', 'Bjorkman, P.J.']",10.1038/s41586-020-2852-1,33045718.0,True
7K8U,SARS-CoV-2 neutralizing antibody structures inform therapeutic strategies.,Nature,"['Barnes, C.O.', 'Jette, C.A.', 'Abernathy, M.E.', 'Dam, K.A.', 'Esswein, S.R.', 'Gristick, H.B.', 'Malyutin, A.G.', 'Sharaf, N.G.', 'Huey-Tubman, K.E.', 'Lee, Y.E.', 'Robbiani, D.F.', 'Nussenzweig, M.C.', 'West Jr., A.P.', 'Bjorkman, P.J.']",10.1038/s41586-020-2852-1,33045718.0,True
7KFV,Molecular basis for a germline-biased neutralizing antibody response to SARS-CoV-2.,Biorxiv,"['Clark, S.A.', 'Clark, L.E.', 'Pan, J.', 'Coscia, A.', 'McKay, L.G.A.', 'Shankar, S.', 'Johnson, R.I.', 'Griffiths, A.', 'Abraham, J.']",10.1101/2020.11.13.381533,33200128.0,True
7LAA,In vitro and in vivo functions of SARS-CoV-2 infection-enhancing and neutralizing antibodies.,Cell,"['Li, D.', 'Edwards, R.J.', 'Manne, K.', 'Martinez, D.R.', 'Schafer, A.', 'Alam, S.M.', 'Wiehe, K.', 'Lu, X.', 'Parks, R.', 'Sutherland, L.L.', 'Oguin 3rd, T.H.', 'McDanal, C.', 'Perez, L.G.', 'Mansouri, K.', 'Gobeil, S.M.C.', 'Janowska, K.', 'Stalls, V.', 'Kopp, M.', 'Cai, F.', 'Lee, E.', 'Foulger, A.', 'Hernandez, G.E.', 'Sanzone, A.', 'Tilahun, K.', 'Jiang, C.', 'Tse, L.V.', 'Bock, K.W.', 'Minai, M.', 'Nagata, B.M.', 'Cronin, K.', 'Gee-Lai, V.', 'Deyton, M.', 'Barr, M.', 'Von Holle, T.', 'Macintyre, A.N.', 'Stover, E.', 'Feldman, J.', 'Hauser, B.M.', 'Caradonna, T.M.', 'Scobey, T.D.', 'Rountree, W.', 'Wang, Y.', 'Moody, M.A.', 'Cain, D.W.', 'DeMarco, C.T.', 'Denny, T.N.', 'Woods, C.W.', 'Petzold, E.W.', 'Schmidt, A.G.', 'Teng, I.T.', 'Zhou, T.', 'Kwong, P.D.', 'Mascola, J.R.', 'Graham, B.S.', 'Moore, I.N.', 'Seder, R.', 'Andersen, H.', 'Lewis, M.G.', 'Montefiori, D.C.', 'Sempowski, G.D.', 'Baric, R.S.', 'Acharya, P.', 'Haynes, B.F.', 'Saunders, K.O.']",10.1016/j.cell.2021.06.021,34242577.0,True
7LCN,In vitro and in vivo functions of SARS-CoV-2 infection-enhancing and neutralizing antibodies.,Cell,"['Li, D.', 'Edwards, R.J.', 'Manne, K.', 'Martinez, D.R.', 'Schafer, A.', 'Alam, S.M.', 'Wiehe, K.', 'Lu, X.', 'Parks, R.', 'Sutherland, L.L.', 'Oguin 3rd, T.H.', 'McDanal, C.', 'Perez, L.G.', 'Mansouri, K.', 'Gobeil, S.M.C.', 'Janowska, K.', 'Stalls, V.', 'Kopp, M.', 'Cai, F.', 'Lee, E.', 'Foulger, A.', 'Hernandez, G.E.', 'Sanzone, A.', 'Tilahun, K.', 'Jiang, C.', 'Tse, L.V.', 'Bock, K.W.', 'Minai, M.', 'Nagata, B.M.', 'Cronin, K.', 'Gee-Lai, V.', 'Deyton, M.', 'Barr, M.', 'Von Holle, T.', 'Macintyre, A.N.', 'Stover, E.', 'Feldman, J.', 'Hauser, B.M.', 'Caradonna, T.M.', 'Scobey, T.D.', 'Rountree, W.', 'Wang, Y.', 'Moody, M.A.', 'Cain, D.W.', 'DeMarco, C.T.', 'Denny, T.N.', 'Woods, C.W.', 'Petzold, E.W.', 'Schmidt, A.G.', 'Teng, I.T.', 'Zhou, T.', 'Kwong, P.D.', 'Mascola, J.R.', 'Graham, B.S.', 'Moore, I.N.', 'Seder, R.', 'Andersen, H.', 'Lewis, M.G.', 'Montefiori, D.C.', 'Sempowski, G.D.', 'Baric, R.S.', 'Acharya, P.', 'Haynes, B.F.', 'Saunders, K.O.']",10.1016/j.cell.2021.06.021,34242577.0,True
7LRT,Ultrapotent antibodies against diverse and highly transmissible SARS-CoV-2 variants.,Science,"['Wang, L.', 'Zhou, T.', 'Zhang, Y.', 'Yang, E.S.', 'Schramm, C.A.', 'Shi, W.', 'Pegu, A.', 'Oloniniyi, O.K.', 'Henry, A.R.', 'Darko, S.', 'Narpala, S.R.', 'Hatcher, C.', 'Martinez, D.R.', 'Tsybovsky, Y.', 'Phung, E.', 'Abiona, O.M.', 'Antia, A.', 'Cale, E.M.', 'Chang, L.A.', 'Choe, M.', 'Corbett, K.S.', 'Davis, R.L.', 'DiPiazza, A.T.', 'Gordon, I.J.', 'Hait, S.H.', 'Hermanus, T.', 'Kgagudi, P.', 'Laboune, F.', 'Leung, K.', 'Liu, T.', 'Mason, R.D.', 'Nazzari, A.F.', 'Novik, L.', ""O'Connell, S."", ""O'Dell, S."", 'Olia, A.S.', 'Schmidt, S.D.', 'Stephens, T.', 'Stringham, C.D.', 'Talana, C.A.', 'Teng, I.T.', 'Wagner, D.A.', 'Widge, A.T.', 'Zhang, B.', 'Roederer, M.', 'Ledgerwood, J.E.', 'Ruckwardt, T.J.', 'Gaudinski, M.R.', 'Moore, P.L.', 'Doria-Rose, N.A.', 'Baric, R.S.', 'Graham, B.S.', 'McDermott, A.B.', 'Douek, D.C.', 'Kwong, P.D.', 'Mascola, J.R.', 'Sullivan, N.J.', 'Misasi, J.']",10.1126/science.abh1766,34210892.0,False
7MY2,Nanobodies from camelid mice and llamas neutralize SARS-CoV-2 variants.,Nature,"['Xu, J.', 'Xu, K.', 'Jung, S.', 'Conte, A.', 'Lieberman, J.', 'Muecksch, F.', 'Lorenzi, J.C.C.', 'Park, S.', 'Schmidt, F.', 'Wang, Z.', 'Huang, Y.', 'Luo, Y.', 'Nair, M.S.', 'Wang, P.', 'Schulz, J.E.', 'Tessarollo, L.', 'Bylund, T.', 'Chuang, G.Y.', 'Olia, A.S.', 'Stephens, T.', 'Teng, I.T.', 'Tsybovsky, Y.', 'Zhou, T.', 'Munster, V.', 'Ho, D.D.', 'Hatziioannou, T.', 'Bieniasz, P.D.', 'Nussenzweig, M.C.', 'Kwong, P.D.', 'Casellas, R.']",10.1038/s41586-021-03676-z,34098567.0,True
7MY3,Nanobodies from camelid mice and llamas neutralize SARS-CoV-2 variants.,Nature,"['Xu, J.', 'Xu, K.', 'Jung, S.', 'Conte, A.', 'Lieberman, J.', 'Muecksch, F.', 'Lorenzi, J.C.C.', 'Park, S.', 'Schmidt, F.', 'Wang, Z.', 'Huang, Y.', 'Luo, Y.', 'Nair, M.S.', 'Wang, P.', 'Schulz, J.E.', 'Tessarollo, L.', 'Bylund, T.', 'Chuang, G.Y.', 'Olia, A.S.', 'Stephens, T.', 'Teng, I.T.', 'Tsybovsky, Y.', 'Zhou, T.', 'Munster, V.', 'Ho, D.D.', 'Hatziioannou, T.', 'Bieniasz, P.D.', 'Nussenzweig, M.C.', 'Kwong, P.D.', 'Casellas, R.']",10.1038/s41586-021-03676-z,34098567.0,True
